PT08.S1(CO),T,RH,log_AH,hour,month,Datetime,CO
1115.0,34.8,26.0,0.35354003524324495,11.0,7.0,2004-07-30 11:00:00,
1078.0,36.1,24.8,0.38035240729308917,12.0,7.0,2004-07-30 12:00:00,
1055.0,37.7,21.8,0.3348280285087237,13.0,7.0,2004-07-30 13:00:00,
1031.0,36.9,21.8,0.2914748706904772,14.0,7.0,2004-07-30 14:00:00,
1033.0,39.1,18.7,0.2534011384749067,15.0,7.0,2004-07-30 15:00:00,
1043.0,39.3,18.9,0.2761154360803155,16.0,7.0,2004-07-30 16:00:00,
1118.0,38.2,21.8,0.3585132532123724,17.0,7.0,2004-07-30 17:00:00,
1137.0,36.6,23.3,0.33946774560101134,18.0,7.0,2004-07-30 18:00:00,
1153.0,33.3,28.7,0.36838609986674364,19.0,7.0,2004-07-30 19:00:00,
1145.0,30.9,34.2,0.4097226983608056,20.0,7.0,2004-07-30 20:00:00,
1149.0,29.1,38.9,0.4307429152924329,21.0,7.0,2004-07-30 21:00:00,
1149.0,28.1,40.3,0.4111820684373934,22.0,7.0,2004-07-30 22:00:00,
1052.0,27.0,41.6,0.3781624255801555,23.0,7.0,2004-07-30 23:00:00,
,,,,0.0,7.0,2004-07-31 00:00:00,
935.0,25.7,46.8,0.4206820739130247,1.0,7.0,2004-07-31 01:00:00,
935.0,25.1,51.1,0.47274985491376076,2.0,7.0,2004-07-31 02:00:00,
930.0,23.7,56.5,0.4910921940756015,3.0,7.0,2004-07-31 03:00:00,
880.0,23.8,55.3,0.47424462350299007,4.0,7.0,2004-07-31 04:00:00,
1297.0,27.1,54.4,0.6526376372217354,8.0,8.0,2004-08-02 08:00:00,
1008.0,26.2,52.3,0.5630954411996719,1.0,8.0,2004-08-03 01:00:00,
895.0,27.1,47.4,0.5193293642572115,2.0,8.0,2004-08-03 02:00:00,
838.0,28.0,45.2,0.5206967435612537,3.0,8.0,2004-08-03 03:00:00,
866.0,25.8,50.9,0.5071187618346643,4.0,8.0,2004-08-03 04:00:00,
872.0,27.2,47.2,0.5189723489017593,5.0,8.0,2004-08-03 05:00:00,
922.0,27.0,48.3,0.5274467247822268,6.0,8.0,2004-08-03 06:00:00,
1362.0,25.9,51.5,0.5306282510621704,7.0,8.0,2004-08-03 07:00:00,
1349.0,27.4,48.6,0.556582621103719,8.0,8.0,2004-08-03 08:00:00,
1298.0,29.1,45.5,0.5876755476177111,9.0,8.0,2004-08-03 09:00:00,
1234.0,32.8,36.9,0.5894519442211802,10.0,8.0,2004-08-03 10:00:00,
1147.0,34.7,32.1,0.554459660786052,11.0,8.0,2004-08-03 11:00:00,
1173.0,33.7,35.1,0.5890081408187999,12.0,8.0,2004-08-03 12:00:00,
1118.0,35.1,32.4,0.5875644179848802,13.0,8.0,2004-08-03 13:00:00,
1078.0,35.4,30.9,0.5599014614125832,14.0,8.0,2004-08-03 14:00:00,
1076.0,36.5,28.7,0.5455748160928096,15.0,8.0,2004-08-03 15:00:00,
1103.0,38.0,24.7,0.47455575259295824,16.0,8.0,2004-08-03 16:00:00,
1117.0,37.5,24.4,0.43922220490629793,17.0,8.0,2004-08-03 17:00:00,
1166.0,35.5,28.9,0.49883401091361257,18.0,8.0,2004-08-03 18:00:00,
1157.0,31.9,37.5,0.5562959978107481,19.0,8.0,2004-08-03 19:00:00,
1136.0,30.1,45.0,0.6361005251806696,20.0,8.0,2004-08-03 20:00:00,
1122.0,28.8,48.9,0.6473649879048177,21.0,8.0,2004-08-03 21:00:00,
1121.0,28.8,48.8,0.6439044139814937,22.0,8.0,2004-08-03 22:00:00,
1150.0,28.0,49.0,0.6008674044406495,23.0,8.0,2004-08-03 23:00:00,
1074.0,27.5,51.5,0.6240114417250832,0.0,8.0,2004-08-04 00:00:00,
1039.0,27.3,51.5,0.6119371251344021,1.0,8.0,2004-08-04 01:00:00,
963.0,26.7,53.3,0.6079160361972847,2.0,8.0,2004-08-04 02:00:00,
889.0,25.9,55.1,0.5942656309998282,3.0,8.0,2004-08-04 03:00:00,
868.0,27.0,51.8,0.5959201647988411,4.0,8.0,2004-08-04 04:00:00,
877.0,26.8,50.9,0.5705839881368201,5.0,8.0,2004-08-04 05:00:00,
1056.0,25.0,57.0,0.5761638250741261,6.0,8.0,2004-08-04 06:00:00,
1288.0,26.2,52.8,0.5726166239221977,7.0,8.0,2004-08-04 07:00:00,
1381.0,28.3,47.6,0.586730551855455,8.0,8.0,2004-08-04 08:00:00,
1113.0,29.9,42.1,0.5581289688818573,9.0,8.0,2004-08-04 09:00:00,
1062.0,33.0,35.4,0.559844333245525,10.0,8.0,2004-08-04 10:00:00,
1094.0,35.6,30.6,0.559215707914083,11.0,8.0,2004-08-04 11:00:00,
1050.0,37.1,27.9,0.5486415044502161,12.0,8.0,2004-08-04 12:00:00,
1056.0,37.9,25.7,0.509885181688934,13.0,8.0,2004-08-04 13:00:00,
944.0,37.2,23.6,0.3896066921737064,14.0,8.0,2004-08-04 14:00:00,
1003.0,39.1,21.7,0.40752964215704346,15.0,8.0,2004-08-04 15:00:00,
1018.0,39.3,22.0,0.42957218345139747,16.0,8.0,2004-08-04 16:00:00,
1108.0,38.2,23.8,0.4489076659510011,17.0,8.0,2004-08-04 17:00:00,
1049.0,34.0,33.2,0.5535977156098597,18.0,8.0,2004-08-04 18:00:00,
1078.0,25.5,58.6,0.6361005251806696,19.0,8.0,2004-08-04 19:00:00,
999.0,27.2,46.0,0.4932317553649427,20.0,8.0,2004-08-04 20:00:00,
943.0,27.6,45.2,0.49950175003454733,21.0,8.0,2004-08-04 21:00:00,
987.0,25.4,52.7,0.5227739572818318,22.0,8.0,2004-08-04 22:00:00,
939.0,26.1,49.4,0.5002296845525873,23.0,8.0,2004-08-04 23:00:00,
1015.0,25.0,53.6,0.5140803214864863,0.0,8.0,2004-08-05 00:00:00,
935.0,25.4,52.9,0.5294510878891555,1.0,8.0,2004-08-05 01:00:00,
908.0,25.4,54.4,0.5529651499600828,2.0,8.0,2004-08-05 02:00:00,
853.0,25.4,54.6,0.5557225046482731,3.0,8.0,2004-08-05 03:00:00,
851.0,24.5,57.1,0.549680885534664,4.0,8.0,2004-08-05 04:00:00,
957.0,22.8,63.7,0.553425237384808,5.0,8.0,2004-08-05 05:00:00,
1059.0,22.6,64.1,0.5514684022280074,6.0,8.0,2004-08-05 06:00:00,
1261.0,24.3,58.0,0.5555503925454988,7.0,8.0,2004-08-05 07:00:00,
1215.0,26.5,50.4,0.5431960037964414,8.0,8.0,2004-08-05 08:00:00,
1097.0,28.1,45.4,0.5288619862520894,9.0,8.0,2004-08-05 09:00:00,
1135.0,31.7,36.7,0.5213500472222032,10.0,8.0,2004-08-05 10:00:00,
1117.0,35.8,28.7,0.5083826421148507,11.0,8.0,2004-08-05 11:00:00,
1108.0,36.8,27.2,0.5082021855592767,12.0,8.0,2004-08-05 12:00:00,
1038.0,38.3,24.5,0.48365995569322123,13.0,8.0,2004-08-05 13:00:00,
985.0,34.2,30.8,0.48851866324344995,14.0,8.0,2004-08-05 14:00:00,
1100.0,28.7,51.4,0.6866762894296335,15.0,8.0,2004-08-05 15:00:00,
1067.0,23.9,69.1,0.7031965164129468,16.0,8.0,2004-08-05 16:00:00,
1140.0,21.5,78.8,0.6900925198307166,17.0,8.0,2004-08-05 17:00:00,
1113.0,21.6,78.5,0.6901426715396466,18.0,8.0,2004-08-05 18:00:00,
1124.0,21.5,78.4,0.6840055226426619,19.0,8.0,2004-08-05 19:00:00,
1056.0,20.8,80.9,0.6748304487740475,20.0,8.0,2004-08-05 20:00:00,
1002.0,20.7,81.8,0.678896114790085,21.0,8.0,2004-08-05 21:00:00,
971.0,23.1,70.1,0.6720256839378339,22.0,8.0,2004-08-05 22:00:00,
1001.0,22.7,68.4,0.6220270480568197,23.0,8.0,2004-08-05 23:00:00,
1058.0,22.1,72.6,0.6473649879048177,0.0,8.0,2004-08-06 00:00:00,
1030.0,21.8,74.1,0.6497176226326093,1.0,8.0,2004-08-06 01:00:00,
950.0,21.9,72.8,0.6389021657075495,2.0,8.0,2004-08-06 02:00:00,
912.0,21.7,73.2,0.6293017525111919,3.0,8.0,2004-08-06 03:00:00,
893.0,21.4,75.5,0.6435892217116013,4.0,8.0,2004-08-06 04:00:00,
820.0,23.8,65.7,0.646003160751128,4.0,8.0,2004-08-09 04:00:00,
864.0,26.7,61.0,0.7424134218628634,4.0,8.0,2004-08-12 04:00:00,
789.0,22.4,62.2,0.5097049960972877,4.0,8.0,2004-08-15 04:00:00,
1022.0,35.3,23.1,0.2615177524311012,11.0,8.0,2004-08-17 11:00:00,
968.0,36.1,21.3,0.2233035385155749,12.0,8.0,2004-08-17 12:00:00,
978.0,38.5,18.0,0.1868944186390887,13.0,8.0,2004-08-17 13:00:00,
947.0,36.5,20.8,0.2188141931529804,14.0,8.0,2004-08-17 14:00:00,
997.0,38.8,19.1,0.26505295439141946,15.0,8.0,2004-08-17 15:00:00,
1026.0,38.8,19.8,0.3010670920619033,16.0,8.0,2004-08-17 16:00:00,
973.0,38.1,19.7,0.25681040878469386,17.0,8.0,2004-08-17 17:00:00,
925.0,36.1,20.7,0.19482637793242907,18.0,8.0,2004-08-17 18:00:00,
957.0,32.8,24.3,0.17344897829035627,19.0,8.0,2004-08-17 19:00:00,
1029.0,30.4,29.8,0.23996133624036925,20.0,8.0,2004-08-17 20:00:00,
1109.0,29.1,33.6,0.2862310201844661,21.0,8.0,2004-08-17 21:00:00,
1105.0,28.6,35.7,0.31670675149239724,22.0,8.0,2004-08-17 22:00:00,
1039.0,28.0,36.1,0.2945335474008827,23.0,8.0,2004-08-17 23:00:00,
965.0,25.8,39.5,0.25843347209265727,0.0,8.0,2004-08-18 00:00:00,
955.0,25.1,40.1,0.22665737061400631,1.0,8.0,2004-08-18 01:00:00,
935.0,24.4,42.5,0.25106995395504883,2.0,8.0,2004-08-18 02:00:00,
902.0,23.0,46.2,0.24553107019183898,3.0,8.0,2004-08-18 03:00:00,
875.0,22.5,46.7,0.23190505698278244,4.0,8.0,2004-08-18 04:00:00,
884.0,22.9,45.7,0.23277700028244783,5.0,8.0,2004-08-18 05:00:00,
942.0,23.8,41.8,0.19466176887855946,6.0,8.0,2004-08-18 06:00:00,
1077.0,24.4,42.6,0.2520030799947629,7.0,8.0,2004-08-18 07:00:00,
1040.0,27.3,36.8,0.276798055849702,8.0,8.0,2004-08-18 08:00:00,
982.0,29.6,35.4,0.36644704108743525,9.0,8.0,2004-08-18 09:00:00,
995.0,34.6,28.3,0.42774831634862187,10.0,8.0,2004-08-18 10:00:00,
1024.0,33.1,32.6,0.48168513401957347,11.0,8.0,2004-08-18 11:00:00,
1029.0,33.3,33.1,0.5093445274841925,12.0,8.0,2004-08-18 12:00:00,
1003.0,34.6,30.1,0.488334585930459,13.0,8.0,2004-08-18 13:00:00,
987.0,34.9,29.5,0.48704509510058724,14.0,8.0,2004-08-18 14:00:00,
1023.0,35.6,28.5,0.4881504747267722,15.0,8.0,2004-08-18 15:00:00,
1072.0,30.3,47.3,0.6948457371955268,21.0,8.0,2004-08-19 21:00:00,
1080.0,29.8,49.1,0.7054709302487772,22.0,8.0,2004-08-19 22:00:00,
1005.0,29.0,51.7,0.7117235661328808,23.0,8.0,2004-08-19 23:00:00,
998.0,28.5,52.1,0.6949455625013247,0.0,8.0,2004-08-20 00:00:00,
1000.0,27.7,53.7,0.6760518851313081,1.0,8.0,2004-08-20 01:00:00,
932.0,27.4,53.5,0.6558086949045775,2.0,8.0,2004-08-20 02:00:00,
808.0,28.5,48.7,0.6270073780554004,3.0,8.0,2004-08-20 03:00:00,
795.0,28.9,48.4,0.6409060687142548,4.0,8.0,2004-08-20 04:00:00,
886.0,27.1,54.8,0.657986215466356,5.0,8.0,2004-08-20 05:00:00,
974.0,26.1,59.0,0.6764586992737099,6.0,8.0,2004-08-20 06:00:00,
1112.0,26.7,58.0,0.6942965198164668,7.0,8.0,2004-08-20 07:00:00,
1175.0,27.9,54.9,0.7106432281766963,8.0,8.0,2004-08-20 08:00:00,
1091.0,29.7,50.5,0.7307800953667963,9.0,8.0,2004-08-20 09:00:00,
1066.0,32.2,41.4,0.6741682139621424,10.0,8.0,2004-08-20 10:00:00,
1031.0,35.6,32.2,0.610200259739019,11.0,8.0,2004-08-20 11:00:00,
1004.0,35.7,31.4,0.589174590176967,12.0,8.0,2004-08-20 12:00:00,
927.0,35.5,34.9,0.6851654108182876,13.0,8.0,2004-08-20 13:00:00,
924.0,35.0,35.5,0.6739643611431714,14.0,8.0,2004-08-20 14:00:00,
912.0,35.1,34.6,0.6551856742728265,15.0,8.0,2004-08-20 15:00:00,
976.0,36.8,30.5,0.6190699771636295,16.0,8.0,2004-08-20 16:00:00,
989.0,34.5,34.7,0.6241721660564141,17.0,8.0,2004-08-20 17:00:00,
986.0,33.0,38.1,0.6319630272349478,18.0,8.0,2004-08-20 18:00:00,
984.0,30.8,43.1,0.6291951540674282,19.0,8.0,2004-08-20 19:00:00,
1000.0,29.1,46.9,0.6233682859520288,20.0,8.0,2004-08-20 20:00:00,
996.0,28.2,49.8,0.6310057840220956,21.0,8.0,2004-08-20 21:00:00,
1013.0,27.5,50.4,0.6004834956965259,22.0,8.0,2004-08-20 22:00:00,
1004.0,27.3,49.1,0.5597872018146528,23.0,8.0,2004-08-20 23:00:00,
949.0,26.7,46.7,0.4775376768998158,0.0,8.0,2004-08-21 00:00:00,
895.0,26.0,45.0,0.3996482227865996,1.0,8.0,2004-08-21 01:00:00,
863.0,25.0,47.3,0.3900807060644171,2.0,8.0,2004-08-21 02:00:00,
786.0,25.3,44.3,0.33875534263578155,3.0,8.0,2004-08-21 03:00:00,
792.0,24.3,46.3,0.3262054271225323,4.0,8.0,2004-08-21 04:00:00,
816.0,24.8,43.4,0.28870654749796876,5.0,8.0,2004-08-21 05:00:00,
826.0,24.5,40.6,0.20920688557533662,6.0,8.0,2004-08-21 06:00:00,
826.0,25.7,36.9,0.18157127540325052,7.0,8.0,2004-08-21 07:00:00,
809.0,26.8,35.0,0.19679957597460782,8.0,8.0,2004-08-21 08:00:00,
809.0,28.0,34.9,0.2629794598114091,9.0,8.0,2004-08-21 09:00:00,
853.0,29.0,34.1,0.2960221967267823,10.0,8.0,2004-08-21 10:00:00,
814.0,30.4,30.8,0.2742168214982103,11.0,8.0,2004-08-21 11:00:00,
807.0,32.4,26.3,0.2249818605878497,12.0,8.0,2004-08-21 12:00:00,
811.0,31.0,28.9,0.24451357705040216,13.0,8.0,2004-08-21 13:00:00,
796.0,29.3,33.1,0.2791457414294946,14.0,8.0,2004-08-21 14:00:00,
833.0,26.9,35.2,0.20977458357525544,15.0,8.0,2004-08-21 15:00:00,
856.0,28.1,34.2,0.24701631572576596,16.0,8.0,2004-08-21 16:00:00,
830.0,28.5,29.4,0.1220406259090246,17.0,8.0,2004-08-21 17:00:00,
883.0,27.3,31.0,0.10526051065749294,18.0,8.0,2004-08-21 18:00:00,
965.0,25.4,36.2,0.14513876566623857,19.0,8.0,2004-08-21 19:00:00,
931.0,24.6,38.0,0.14669437915080344,20.0,8.0,2004-08-21 20:00:00,
885.0,24.3,41.6,0.22050006036879216,21.0,8.0,2004-08-21 21:00:00,
900.0,24.9,40.8,0.2387018902300623,22.0,8.0,2004-08-21 22:00:00,
904.0,23.8,44.7,0.2638247359212144,23.0,8.0,2004-08-21 23:00:00,
944.0,22.8,49.8,0.3126185577418125,0.0,8.0,2004-08-22 00:00:00,
907.0,22.8,49.4,0.3051289860555016,1.0,8.0,2004-08-22 01:00:00,
886.0,20.9,57.4,0.3391116075581432,2.0,8.0,2004-08-22 02:00:00,
882.0,20.5,60.6,0.36949244764934686,3.0,8.0,2004-08-22 03:00:00,
843.0,19.6,63.7,0.3643652972227386,4.0,8.0,2004-08-22 04:00:00,
825.0,19.4,64.5,0.36422636009156684,5.0,8.0,2004-08-22 05:00:00,
791.0,18.6,67.4,0.35781429463215847,6.0,8.0,2004-08-22 06:00:00,
856.0,19.6,63.7,0.36596168833046416,7.0,8.0,2004-08-22 07:00:00,
861.0,21.7,56.4,0.37128765630657784,8.0,8.0,2004-08-22 08:00:00,
924.0,25.2,47.4,0.40399736483312965,9.0,8.0,2004-08-22 09:00:00,
941.0,30.4,34.1,0.37685985109782993,10.0,8.0,2004-08-22 10:00:00,
879.0,33.4,25.1,0.23625719045959281,11.0,8.0,2004-08-22 11:00:00,
816.0,35.5,18.2,0.03691035402009715,12.0,8.0,2004-08-22 12:00:00,
715.0,35.1,15.7,-0.13273171245395826,13.0,8.0,2004-08-22 13:00:00,
717.0,33.3,17.1,-0.15175355522753686,14.0,8.0,2004-08-22 14:00:00,
711.0,36.6,11.8,-0.34150487914928757,15.0,8.0,2004-08-22 15:00:00,
731.0,38.3,10.0,-0.41688001092346283,16.0,8.0,2004-08-22 16:00:00,
752.0,37.3,10.9,-0.37892055288605214,17.0,8.0,2004-08-22 17:00:00,
879.0,34.6,20.0,0.07853387765410694,18.0,8.0,2004-08-22 18:00:00,
922.0,30.4,28.2,0.18564934688662926,19.0,8.0,2004-08-22 19:00:00,
958.0,28.1,34.3,0.24849935857651795,20.0,8.0,2004-08-22 20:00:00,
949.0,26.5,36.6,0.22186273141448729,21.0,8.0,2004-08-22 21:00:00,
922.0,25.7,38.5,0.22697619733438595,22.0,8.0,2004-08-22 22:00:00,
902.0,24.7,41.6,0.24302460690735914,23.0,8.0,2004-08-22 23:00:00,
932.0,23.6,45.4,0.2675048750129634,0.0,8.0,2004-08-23 00:00:00,
870.0,23.4,46.3,0.2726191947747351,1.0,8.0,2004-08-23 01:00:00,
812.0,21.6,51.6,0.2754323500228637,2.0,8.0,2004-08-23 02:00:00,
773.0,21.2,53.3,0.28367405105424215,3.0,8.0,2004-08-23 03:00:00,
769.0,20.6,55.1,0.28043084573758814,4.0,8.0,2004-08-23 04:00:00,
763.0,22.1,49.6,0.2640551418206247,5.0,8.0,2004-08-23 05:00:00,
809.0,21.1,51.6,0.24560929602987316,6.0,8.0,2004-08-23 06:00:00,
893.0,21.8,48.6,0.22761354598566147,7.0,8.0,2004-08-23 07:00:00,
1028.0,21.7,49.1,0.23127043852581805,8.0,8.0,2004-08-23 08:00:00,
994.0,30.3,30.9,0.2697217470747882,10.0,8.0,2004-08-23 10:00:00,
779.0,23.0,47.7,0.28005304528728975,4.0,8.0,2004-08-26 04:00:00,
854.0,32.7,22.8,0.10156331540944123,14.0,8.0,2004-08-28 14:00:00,
890.0,34.5,20.5,0.09785240016750463,15.0,8.0,2004-08-28 15:00:00,
962.0,35.9,20.3,0.16551443847757333,16.0,8.0,2004-08-28 16:00:00,
1028.0,35.8,23.0,0.28690677198402925,17.0,8.0,2004-08-28 17:00:00,
1031.0,33.5,29.0,0.3918393645263515,18.0,8.0,2004-08-28 18:00:00,
1087.0,29.8,39.6,0.4900513245495136,19.0,8.0,2004-08-28 19:00:00,
1029.0,27.9,43.1,0.47025359800094296,20.0,8.0,2004-08-28 20:00:00,
1070.0,27.3,44.5,0.4627901747274338,21.0,8.0,2004-08-28 21:00:00,
1059.0,26.0,47.6,0.4578045217887379,22.0,8.0,2004-08-28 22:00:00,
1125.0,25.3,52.9,0.5167082869241463,23.0,8.0,2004-08-28 23:00:00,
1062.0,24.5,56.3,0.5321564944678195,0.0,8.0,2004-08-29 00:00:00,
1049.0,23.5,59.8,0.5388881615308743,1.0,8.0,2004-08-29 01:00:00,
999.0,22.6,62.6,0.5273877120649689,2.0,8.0,2004-08-29 02:00:00,
947.0,21.8,64.6,0.5140803214864863,3.0,8.0,2004-08-29 03:00:00,
904.0,21.0,66.9,0.49798351575269284,4.0,8.0,2004-08-29 04:00:00,
894.0,21.2,66.4,0.49883401091361257,5.0,8.0,2004-08-29 05:00:00,
875.0,21.0,66.5,0.4912757645212753,6.0,8.0,2004-08-29 06:00:00,
870.0,21.3,64.1,0.4726875243748931,7.0,8.0,2004-08-29 07:00:00,
952.0,22.7,58.1,0.4609628845935864,8.0,8.0,2004-08-29 08:00:00,
949.0,25.1,51.8,0.4888253834863234,9.0,8.0,2004-08-29 09:00:00,
1028.0,29.5,39.0,0.46171940965803804,10.0,8.0,2004-08-29 10:00:00,
1003.0,32.3,31.8,0.41396223836211066,11.0,8.0,2004-08-29 11:00:00,
934.0,33.6,28.9,0.3915014010907781,12.0,8.0,2004-08-29 12:00:00,
872.0,31.9,28.2,0.2712477659883562,13.0,8.0,2004-08-29 13:00:00,
852.0,32.5,25.9,0.2180908076775583,14.0,8.0,2004-08-29 14:00:00,
881.0,34.1,23.4,0.20758311319615386,15.0,8.0,2004-08-29 15:00:00,
942.0,36.2,21.4,0.2361782295846653,16.0,8.0,2004-08-29 16:00:00,
1038.0,35.6,22.6,0.2611327372182444,17.0,8.0,2004-08-29 17:00:00,
1042.0,33.6,25.7,0.2701034701774879,18.0,8.0,2004-08-29 18:00:00,
1181.0,29.9,35.2,0.37864189406428866,19.0,8.0,2004-08-29 19:00:00,
1116.0,28.3,39.2,0.3937973032404823,20.0,8.0,2004-08-29 20:00:00,
1062.0,27.0,43.0,0.4133009938759393,21.0,8.0,2004-08-29 21:00:00,
1085.0,26.2,46.8,0.4490991451282257,22.0,8.0,2004-08-29 22:00:00,
1161.0,25.1,51.5,0.48304324275353905,23.0,8.0,2004-08-29 23:00:00,
1053.0,24.1,55.3,0.4924375954527129,0.0,8.0,2004-08-30 00:00:00,
956.0,23.8,57.8,0.5170064828410719,1.0,8.0,2004-08-30 01:00:00,
859.0,23.7,56.2,0.48581546076182297,2.0,8.0,2004-08-30 02:00:00,
813.0,24.8,52.2,0.4753642354878316,3.0,8.0,2004-08-30 03:00:00,
815.0,22.9,59.4,0.4918262737562078,4.0,8.0,2004-08-30 04:00:00,
902.0,22.0,62.3,0.4864919467505378,5.0,8.0,2004-08-30 05:00:00,
1017.0,21.5,64.0,0.48587697840202565,6.0,8.0,2004-08-30 06:00:00,
1336.0,22.6,60.3,0.48778215059737806,7.0,8.0,2004-08-30 07:00:00,
1393.0,23.8,56.5,0.494696241836107,8.0,8.0,2004-08-30 08:00:00,
1271.0,25.7,50.6,0.49925898739452523,9.0,8.0,2004-08-30 09:00:00,
1169.0,27.8,45.4,0.515872864987504,10.0,8.0,2004-08-30 10:00:00,
1143.0,29.9,39.6,0.4945132982736856,11.0,8.0,2004-08-30 11:00:00,
1084.0,31.6,34.7,0.4631048875545789,12.0,8.0,2004-08-30 12:00:00,
1051.0,31.5,34.4,0.44884383141010936,13.0,8.0,2004-08-30 13:00:00,
1020.0,31.2,35.0,0.4490991451282257,14.0,8.0,2004-08-30 14:00:00,
1111.0,33.0,31.4,0.4435954834694318,15.0,8.0,2004-08-30 15:00:00,
1125.0,33.8,29.2,0.41495328598047276,16.0,8.0,2004-08-30 16:00:00,
1099.0,33.0,29.5,0.37932645049846964,17.0,8.0,2004-08-30 17:00:00,
1132.0,32.3,30.2,0.3609557681222073,18.0,8.0,2004-08-30 18:00:00,
1077.0,28.4,38.4,0.3795317260816599,19.0,8.0,2004-08-30 19:00:00,
1076.0,26.9,43.2,0.4089257797371452,20.0,8.0,2004-08-30 20:00:00,
1070.0,26.0,43.6,0.3651291065852903,21.0,8.0,2004-08-30 21:00:00,
1052.0,25.0,47.6,0.39689515742509723,22.0,8.0,2004-08-30 22:00:00,
988.0,24.6,50.9,0.438770926814637,23.0,8.0,2004-08-30 23:00:00,
926.0,24.0,55.6,0.49353703362844853,0.0,8.0,2004-08-31 00:00:00,
925.0,23.5,58.3,0.5111455725769107,1.0,8.0,2004-08-31 01:00:00,
869.0,22.7,60.8,0.5019261405789579,2.0,8.0,2004-08-31 02:00:00,
832.0,24.1,55.5,0.4996231092579972,3.0,8.0,2004-08-31 03:00:00,
854.0,22.5,60.9,0.49615858672258684,4.0,8.0,2004-08-31 04:00:00,
913.0,22.0,64.5,0.5215875064100214,5.0,8.0,2004-08-31 05:00:00,
976.0,22.3,62.9,0.516051942737572,6.0,8.0,2004-08-31 06:00:00,
1309.0,23.1,60.0,0.5134820922271999,7.0,8.0,2004-08-31 07:00:00,
1333.0,24.7,55.1,0.5230703501824278,8.0,8.0,2004-08-31 08:00:00,
1209.0,27.7,46.1,0.5218842511227244,9.0,8.0,2004-08-31 09:00:00,
1180.0,29.8,38.8,0.47181448864969827,10.0,8.0,2004-08-31 10:00:00,
1204.0,31.5,32.6,0.39068982252601003,11.0,8.0,2004-08-31 11:00:00,
1143.0,31.8,30.5,0.34238330322186766,12.0,8.0,2004-08-31 12:00:00,
1120.0,31.4,31.8,0.3653373170173851,13.0,8.0,2004-08-31 13:00:00,
1203.0,30.8,34.8,0.4164050481464987,10.0,9.0,2004-09-02 10:00:00,
1156.0,34.1,28.8,0.4124407218445896,11.0,9.0,2004-09-02 11:00:00,
1106.0,35.9,24.7,0.3625576070968879,12.0,9.0,2004-09-02 12:00:00,
1008.0,33.7,25.1,0.2558043335537582,13.0,9.0,2004-09-02 13:00:00,
1011.0,34.4,24.0,0.24607852259670557,14.0,9.0,2004-09-02 14:00:00,
1049.0,36.4,20.3,0.1939206926373065,15.0,9.0,2004-09-02 15:00:00,
1053.0,38.7,17.3,0.15947931454532238,16.0,9.0,2004-09-02 16:00:00,
1088.0,37.2,18.9,0.16330861761202395,17.0,9.0,2004-09-02 17:00:00,
1248.0,36.1,20.0,0.16271391048774625,18.0,9.0,2004-09-02 18:00:00,
1374.0,32.8,29.4,0.360746643308786,19.0,9.0,2004-09-02 19:00:00,
1213.0,30.0,35.9,0.40266118077543017,20.0,9.0,2004-09-02 20:00:00,
1108.0,28.7,38.2,0.39163660017163027,21.0,9.0,2004-09-02 21:00:00,
1071.0,28.1,40.4,0.4134332777573413,22.0,9.0,2004-09-02 22:00:00,
1044.0,27.4,41.4,0.3972313031810608,23.0,9.0,2004-09-02 23:00:00,
1045.0,26.4,44.0,0.4000504754066655,0.0,9.0,2004-09-03 00:00:00,
1004.0,24.9,47.9,0.3957514159205253,1.0,9.0,2004-09-03 01:00:00,
944.0,24.0,50.3,0.3893357261782807,2.0,9.0,2004-09-03 02:00:00,
868.0,25.2,47.9,0.4140283387686522,3.0,9.0,2004-09-03 03:00:00,
850.0,24.2,50.6,0.40619817268399344,4.0,9.0,2004-09-03 04:00:00,
873.0,23.1,55.0,0.42898630314951025,5.0,9.0,2004-09-03 05:00:00,
905.0,22.9,56.2,0.4396732794379014,6.0,9.0,2004-09-03 06:00:00,
1249.0,22.0,59.3,0.43973770205026064,7.0,9.0,2004-09-03 07:00:00,
1488.0,23.7,54.0,0.44641509443711846,8.0,9.0,2004-09-03 08:00:00,
1300.0,26.7,45.7,0.4540647779442267,9.0,9.0,2004-09-03 09:00:00,
1311.0,31.4,34.5,0.44462171664268596,10.0,9.0,2004-09-03 10:00:00,
1232.0,34.5,28.5,0.42683513384435684,11.0,9.0,2004-09-03 11:00:00,
1113.0,36.4,23.6,0.34103324794877554,12.0,9.0,2004-09-03 12:00:00,
1048.0,35.1,23.2,0.2534011384749067,13.0,9.0,2004-09-03 13:00:00,
1054.0,35.7,22.2,0.24412195769940143,14.0,9.0,2004-09-03 14:00:00,
1104.0,37.6,19.6,0.22585985880843812,15.0,9.0,2004-09-03 15:00:00,
1130.0,38.8,17.6,0.18057002375514825,16.0,9.0,2004-09-03 16:00:00,
828.0,23.9,47.4,0.3279359055989265,4.0,9.0,2004-09-06 04:00:00,
1055.0,25.4,35.2,0.12115512155646722,22.0,9.0,2004-09-07 22:00:00,
,,,,23.0,9.0,2004-09-07 23:00:00,
,,,,0.0,9.0,2004-09-08 00:00:00,
,,,,1.0,9.0,2004-09-08 01:00:00,
,,,,2.0,9.0,2004-09-08 02:00:00,
,,,,3.0,9.0,2004-09-08 03:00:00,
,,,,4.0,9.0,2004-09-08 04:00:00,
